"Country","Year","Sugar Consumption","Body Mass Index","GDP Per Capita","Calories Per Day","Region","Digraph","GDP.sqrt"
"France","1990",98.63,24.97491,18731.6620219875,3506.92,"Europe & Central Asia","FR",136.863662167821
"France","1991",98.63,25.01122,18836.7333384547,3540.26,"Europe & Central Asia","FR",137.246979341823
"France","1992",101.37,25.05716,19029.9346250132,3548.48,"Europe & Central Asia","FR",137.949029083257
"France","1993",98.63,25.09455,18822.6975499666,3542.37,"Europe & Central Asia","FR",137.195836489183
"France","1994",98.63,25.13114,19166.196769568,3510.9,"Europe & Central Asia","FR",138.44203396934
"France","1995",101.37,25.17051,19478.1758055936,3517.22,"Europe & Central Asia","FR",139.564235410056
"France","1996",104.11,25.20739,19606.0530899619,3519.72,"Europe & Central Asia","FR",140.021616509601
"France","1997",106.85,25.24361,19952.9059118883,3549.91,"Europe & Central Asia","FR",141.254755360265
"France","1998",109.59,25.28337,20539.0700669736,3597.23,"Europe & Central Asia","FR",143.31458427869
"France","1999",109.59,25.32587,21146.3952225154,3597.8,"Europe & Central Asia","FR",145.418001714077
"France","2000",106.85,25.37416,21774.992990193,3602.8,"Europe & Central Asia","FR",147.56352188191
"France","2001",109.59,25.42911,22014.0247411094,3643.8,"Europe & Central Asia","FR",148.371239602254
"France","2002",112.33,25.49014,22057.6351530661,3664.97,"Europe & Central Asia","FR",148.518130721694
"France","2003",109.59,25.54863,22098.9917540658,3598.98,"Europe & Central Asia","FR",148.657296336459
"French Polynesia","1980",76.71,25.41759,10354.3507562517,2729.7,"East Asia & Pacific","PF",101.756330300634
"French Polynesia","1981",71.23,25.60073,10907.3037028621,2710.04,"East Asia & Pacific","PF",104.438037624527
"French Polynesia","1982",82.19,25.7889,11649.5782820058,2754.26,"East Asia & Pacific","PF",107.933212136051
"French Polynesia","1983",84.93,25.97905,11933.7073642224,2754.15,"East Asia & Pacific","PF",109.241509346138
"French Polynesia","1984",79.45,26.17356,12236.9149140794,2767.52,"East Asia & Pacific","PF",110.620589919234
"French Polynesia","1985",79.45,26.37292,12563.1940026246,2769.21,"East Asia & Pacific","PF",112.085654758424
"French Polynesia","1986",76.71,26.58224,13280.7302457973,2805.23,"East Asia & Pacific","PF",115.242050683756
"French Polynesia","1987",87.67,26.79378,13886.1008584496,2830.41,"East Asia & Pacific","PF",117.839300992706
"French Polynesia","1988",84.93,27.01086,13895.8195629168,2192.78,"East Asia & Pacific","PF",117.880530890036
"French Polynesia","1989",87.67,27.21275,13998.8789605947,2780.29,"East Asia & Pacific","PF",118.31685831104
"French Polynesia","1990",73.97,27.41426,14003.2648631149,2833.81,"East Asia & Pacific","PF",118.335391422494
"French Polynesia","1991",79.45,27.62614,14388.8811510005,2244.91,"East Asia & Pacific","PF",119.953662515992
"French Polynesia","1992",82.19,27.84075,14231.7675584723,2382.34,"East Asia & Pacific","PF",119.296972126171
"French Polynesia","1993",73.97,28.04665,13970.4776162173,2331.64,"East Asia & Pacific","PF",118.196774982304
"French Polynesia","1994",76.71,28.24191,13810.0918825744,2830.41,"East Asia & Pacific","PF",117.51634729932
"French Polynesia","1995",76.71,28.44179,13608.0519571936,2457.78,"East Asia & Pacific","PF",116.653555270269
"French Polynesia","1996",84.93,28.62167,13377.7236731056,2825.02,"East Asia & Pacific","PF",115.662109928471
"French Polynesia","1997",95.89,28.8028,13359.1622357119,2812.58,"East Asia & Pacific","PF",115.581842153999
"French Polynesia","1998",79.45,28.98991,13908.597837404,2793.79,"East Asia & Pacific","PF",117.934718541251
"French Polynesia","1999",79.45,29.18193,14194.8226110207,2369.23,"East Asia & Pacific","PF",119.142027056034
"French Polynesia","2000",76.71,29.37214,14507.5414619778,2809.63,"East Asia & Pacific","PF",120.447255933781
"Gabon","1980",57.53,22.27217,5265.34312155466,2443.5,"Sub-Saharan Africa","GA",72.5626840845531
"Gabon","1981",71.23,22.32139,5373.96344431153,2449.32,"Sub-Saharan Africa","GA",73.3073219011002
"Gabon","1982",63.01,22.37964,5054.61203277948,2542.47,"Sub-Saharan Africa","GA",71.0957947615714
"Gabon","1983",60.27,22.44393,5179.043571709,2555.38,"Sub-Saharan Africa","GA",71.9655721279905
"Gabon","1984",71.23,22.52077,5400.01265850044,2615.65,"Sub-Saharan Africa","GA",73.4847784136309
"Gabon","1985",57.53,22.58744,5113.41563398571,2579.57,"Sub-Saharan Africa","GA",71.5081508220266
"Gabon","1986",63.01,22.64612,4917.13728140838,2582.97,"Sub-Saharan Africa","GA",70.1223023110934
"Gabon","1987",60.27,22.68952,3949.07868738214,2526.4,"Sub-Saharan Africa","GA",62.8416954527974
"Gabon","1988",57.53,22.74415,4318.82821873997,2582.53,"Sub-Saharan Africa","GA",65.7177922540005
"Gabon","1989",57.53,22.80386,4541.6643871248,2554.85,"Sub-Saharan Africa","GA",67.3918718179336
"Gabon","1990",49.32,22.85174,4626.78152883766,2424.48,"Sub-Saharan Africa","GA",68.0204493431031
"Gabon","1991",38.36,22.91242,4753.1067457138,2597.87,"Sub-Saharan Africa","GA",68.9427787785914
"Gabon","1992",38.36,22.97127,4459.12339686222,2540.15,"Sub-Saharan Africa","GA",66.7766680575051
"Gabon","1993",43.84,23.03261,4489.09583932776,2560.05,"Sub-Saharan Africa","GA",67.0007152150465
"Gabon","1994",41.1,23.09335,4513.86584321234,2475.59,"Sub-Saharan Africa","GA",67.1853097277399
"Gabon","1995",41.1,23.15467,4600.58429384491,2560.57,"Sub-Saharan Africa","GA",67.8276071658503
"Gabon","1996",43.84,23.2281,4635.67093827785,2610.87,"Sub-Saharan Africa","GA",68.0857616413142
"Gabon","1997",43.84,23.30589,4772.77850213076,2618.22,"Sub-Saharan Africa","GA",69.0852987409822
"Gabon","1998",46.58,23.38905,4814.99840158572,2646.1,"Sub-Saharan Africa","GA",69.3901895197421
"Gabon","1999",46.58,23.45478,4279.79589535551,2691.89,"Sub-Saharan Africa","GA",65.4201490013246
"Gabon","2000",46.58,23.5154,4102.62460215775,2689,"Sub-Saharan Africa","GA",64.0517337950953
"Gabon","2001",46.58,23.5732,4097.56142369523,2666.8,"Sub-Saharan Africa","GA",64.0121974602906
"Gabon","2002",46.58,23.62414,3999.95393285679,2618.36,"Sub-Saharan Africa","GA",63.2451890095744
"Gabon","2003",46.58,23.68267,4015.10733041501,2639.4,"Sub-Saharan Africa","GA",63.3648745790206
"Gambia","1980",46.58,19.94139,630.47666624669,1921.08,"Sub-Saharan Africa","GM",25.109294419531
"Gambia","1981",52.06,19.97059,628.438703119208,1993.16,"Sub-Saharan Africa","GM",25.0686797242936
"Gambia","1982",52.06,20.00107,600.749209673984,2037.73,"Sub-Saharan Africa","GM",24.5101858351581
"Gambia","1983",65.75,20.03257,640.417405432454,2118.68,"Sub-Saharan Africa","GM",25.3064696358946
"Gambia","1984",87.67,20.0646,635.850157311283,2160.32,"Sub-Saharan Africa","GM",25.2160694262861
"Gambia","1985",76.71,20.08321,603.270257064508,2362.56,"Sub-Saharan Africa","GM",24.5615605584113
"Gambia","1986",117.81,20.11353,599.081578820892,2566.58,"Sub-Saharan Africa","GM",24.4761430544294
"Gambia","1987",131.51,20.15348,584.642582982325,2526.42,"Sub-Saharan Africa","GM",24.179383428498
"Gambia","1988",120.55,20.19417,582.188575871378,2504.02,"Sub-Saharan Africa","GM",24.1285842077686
"Gambia","1989",123.29,20.24274,589.463456473793,2465.63,"Sub-Saharan Africa","GM",24.2788685171651
"Gambia","1990",123.29,20.29888,586.297052624093,2520.92,"Sub-Saharan Africa","GM",24.2135716618613
"Gambia","1991",123.29,20.35389,583.321036548814,2472.31,"Sub-Saharan Africa","GM",24.1520400080162
"Gambia","1992",98.63,20.41435,584.073327161347,2409.18,"Sub-Saharan Africa","GM",24.1676090493319
"Gambia","1993",98.63,20.48088,584.272785853419,2354.75,"Sub-Saharan Africa","GM",24.1717352677341
"Gambia","1994",95.89,20.5363,568.900470517339,2251.6,"Sub-Saharan Africa","GM",23.8516345460293
"Gambia","1995",98.63,20.58593,558.012804292746,2269.45,"Sub-Saharan Africa","GM",23.6222946449481
"Gambia","1996",93.15,20.63716,554.600190288745,2212.18,"Sub-Saharan Africa","GM",23.5499509614934
"Gambia","1997",90.41,20.69583,565.73269174779,2253.22,"Sub-Saharan Africa","GM",23.7851359413351
"Gambia","1998",87.67,20.76738,569.335428288745,2244.89,"Sub-Saharan Africa","GM",23.8607507905503
"Gambia","1999",82.19,20.84354,588.834770646079,2248.42,"Sub-Saharan Africa","GM",24.2659178817963
